,Position,Velocity,action
10130,-0.5580888390541077,-0.004177771974354982,1
10131,-0.5620084404945374,-0.003919557668268681,1
10132,-0.5656405687332153,-0.003632122417911887,1
10133,-0.5689581632614136,-0.003317644353955984,1
10134,-0.5719366669654846,-0.00297849765047431,1
10135,-0.574553906917572,-0.002617232734337449,1
10136,-0.576790452003479,-0.0022365557961165905,1
10137,-0.5786297917366028,-0.0018393088830634952,1
10138,-0.580058217048645,-0.0014284487115219235,1
10139,-0.5810652375221252,-0.0010070245480164886,1
10140,-0.5816434025764465,-0.0005781577783636749,1
10141,-0.5817884206771851,-0.0001450197014492005,1
10142,-0.5814992189407349,0.0002891895128414035,1
10143,-0.5807780027389526,0.0007212625932879746,1
10144,-0.5796299576759338,0.001148006645962596,1
10145,-0.5780637264251709,0.0015662644291296601,1
10146,-0.5760907530784607,0.001972936326637864,1
10147,-0.5737257599830627,0.0023650010116398335,1
10148,-0.5709862112998962,0.0027395382057875395,1
10149,-0.5678924918174744,0.003093748353421688,1
10150,-0.5644674897193909,0.0034249743912369013,1
10151,-0.5607367753982544,0.0037307224702090025,1
10152,-0.5567281246185303,0.004008681513369083,1
10153,-0.5524713397026062,0.004256743006408215,1
10154,-0.5479983687400818,0.00447301659733057,1
10155,-0.5433424711227417,0.0046558501198887825,1
10156,-0.5385386347770691,0.004803841467946768,1
10157,-0.5326228141784668,0.0059158531948924065,2
10158,-0.5256392955780029,0.0069835251197218895,2
10159,-0.5176404714584351,0.007998828776180744,2
10160,-0.5086863040924072,0.008954144082963467,2
10161,-0.4988439679145813,0.009842337109148502,2
10162,-0.48818713426589966,0.010656846687197685,2
10163,-0.47679537534713745,0.011391758918762207,2
10164,-0.46475347876548767,0.012041885405778885,2
10165,-0.4521506428718567,0.012602834962308407,2
10166,-0.4390795826911926,0.01307106763124466,2
10167,-0.4256356358528137,0.013443944044411182,2
10168,-0.4119158685207367,0.013719751499593258,2
10169,-0.3980181813240051,0.013897713273763657,2
10170,-0.3840401768684387,0.013977982103824615,2
10171,-0.37007859349250793,0.013961603865027428,2
10172,-0.3562281131744385,0.013850478455424309,2
10173,-0.3425808250904083,0.013647283427417278,2
10174,-0.32922542095184326,0.01335540134459734,2
10175,-0.3162465989589691,0.012978823855519295,2
10176,-0.3037245273590088,0.01252205390483141,2
10177,-0.2917345464229584,0.011990007013082504,2
10178,-0.2803466320037842,0.011387906037271023,2
10179,-0.2696254551410675,0.010721185244619846,2
10180,-0.259630024433136,0.009995406493544579,2
10181,-0.2504138648509979,0.009216171689331532,2
10182,-0.24202479422092438,0.008389066904783249,2
10183,-0.23450519144535065,0.007519600447267294,2
10184,-0.22789202630519867,0.006613168865442276,2
10185,-0.22221699357032776,0.005675029009580612,2
10186,-0.21750670671463013,0.004710286855697632,2
10187,-0.21378281712532043,0.0037238963413983583,2
10188,-0.21106214821338654,0.0027206719387322664,2
10189,-0.20935684442520142,0.0017053065821528435,2
10190,-0.20867443084716797,0.0006823997246101499,2
10191,-0.20901794731616974,-0.0003435101534705609,2
10192,-0.21038585901260376,-0.0013679093681275845,2
10193,-0.21277213096618652,-0.0023862719535827637,2
10194,-0.216166153550148,-0.0033940221183001995,2
10195,-0.22055265307426453,-0.004386500921100378,2
10196,-0.22691158950328827,-0.006358937826007605,1
10197,-0.23521330952644348,-0.00830171350389719,1
10198,-0.2454180121421814,-0.010204705409705639,1
10199,-0.25747519731521606,-0.012057178653776646,1
10200,-0.27132290601730347,-0.013847729191184044,1
10201,-0.28688719868659973,-0.015564274974167347,1
10202,-0.3040813207626343,-0.01719411462545395,1
10203,-0.32280534505844116,-0.018724046647548676,1
10204,-0.3429459035396576,-0.02014056034386158,1
10205,-0.3643760085105896,-0.02143009752035141,1
10206,-0.3869553804397583,-0.0225793719291687,1
10207,-0.41053110361099243,-0.023575734347105026,1
10208,-0.4349386990070343,-0.02440757304430008,1
10209,-0.46000340580940247,-0.025064712390303612,1
10210,-0.4855421781539917,-0.025538789108395576,1
10211,-0.5113657712936401,-0.025823593139648438,1
10212,-0.5372810959815979,-0.025915320962667465,1
10213,-0.5630938410758972,-0.025812732055783272,1
10214,-0.5886110663414001,-0.025517210364341736,1
10215,-0.6136437654495239,-0.025032704696059227,1
10216,-0.6380093097686768,-0.02436555176973343,1
10217,-0.661533534526825,-0.023524221032857895,1
10218,-0.6840525269508362,-0.022518983110785484,1
10219,-0.7054139971733093,-0.021361516788601875,1
10220,-0.7254785299301147,-0.020064519718289375,1
10221,-0.7441198229789734,-0.01864130049943924,1
10222,-0.7612252831459045,-0.017105422914028168,1
10223,-0.7766956686973572,-0.015470385551452637,1
10224,-0.7904450297355652,-0.01374936755746603,1
10225,-0.8024000525474548,-0.011955039575695992,1
10226,-0.8124995231628418,-0.010099444538354874,1
10227,-0.8206934332847595,-0.008193948306143284,1
10228,-0.8269426822662354,-0.006249250378459692,1
10229,-0.8312181234359741,-0.0042754425667226315,1
10230,-0.8335002660751343,-0.0022821177262812853,1
10231,-0.8337787985801697,-0.0002785096294246614,1
10232,-0.8320524096488953,0.0017263470217585564,1
10233,-0.8283289670944214,0.003723441855981946,1
10234,-0.8226253390312195,0.005703613627701998,1
10235,-0.8149679899215698,0.007657384499907494,1
10236,-0.8053931593894958,0.009574812836945057,1
10237,-0.7939478158950806,0.011445376090705395,1
10238,-0.7806898951530457,0.013257897458970547,1
10239,-0.7656893730163574,0.015000520274043083,1
10240,-0.7490286231040955,0.01666073687374592,1
10241,-0.7298031449317932,0.01922549679875374,2
10242,-0.7081278562545776,0.021675260737538338,2
10243,-0.6841382384300232,0.023989615961909294,2
10244,-0.6579906344413757,0.02614765055477619,2
10245,-0.6298621296882629,0.028128504753112793,2
10246,-0.5999500751495361,0.02991204895079136,2
10247,-0.5684703588485718,0.031479690223932266,2
10248,-0.53565514087677,0.03281521052122116,2
10249,-0.501749575138092,0.03390561416745186,2
10250,-0.46700769662857056,0.03474186360836029,2
10251,-0.43168821930885315,0.03531946614384651,2
10252,-0.3960493803024292,0.03563883900642395,2
10253,-0.3603439927101135,0.03570539131760597,2
10254,-0.32481464743614197,0.03552934527397156,2
10255,-0.2896893620491028,0.03512527421116829,2
10256,-0.25517794489860535,0.03451142832636833,2
10257,-0.22146904468536377,0.03370889648795128,2
10258,-0.18872834742069244,0.03274069353938103,2
10259,-0.15709754824638367,0.031630806624889374,2
10260,-0.1266941875219345,0.03040335327386856,2
10261,-0.0976124256849289,0.029081767424941063,2
10262,-0.06992422789335251,0.027688195928931236,2
10263,-0.043681226670742035,0.026243001222610474,2
10264,-0.018916791304945946,0.02476443536579609,2
10265,0.004351669456809759,0.023268459364771843,2
10266,0.026120342314243317,0.02176867239177227,2
10267,0.046396687626838684,0.020276345312595367,2
10268,0.06519720703363419,0.0188005231320858,2
10269,0.08254539966583252,0.017348190769553185,2
10270,0.09846985340118408,0.015924453735351562,2
10271,0.11300259828567505,0.014532746747136116,2
10272,0.12617763876914978,0.01317503396421671,2
10273,0.13802964985370636,0.011852014809846878,2
10274,0.1485929638147354,0.010563306510448456,2
10275,0.15790057182312012,0.009307618252933025,2
10276,0.16598348319530487,0.008082904852926731,2
10277,0.1728699803352356,0.0068864962086081505,2
10278,0.1785852015018463,0.005715223494917154,2
10279,0.18315070867538452,0.0045655155554413795,2
10280,0.1865842044353485,0.0034334887750446796,2
10281,0.1888992339372635,0.0023150225169956684,2
10282,0.19010505080223083,0.001205826411023736,2
10283,0.19020655751228333,0.00010149928857572377,2
10284,0.189204141497612,-0.0010024168295785785,2
10285,0.18709374964237213,-0.0021103841718286276,2
10286,0.1838669329881668,-0.003226818749681115,2
10287,0.17951089143753052,-0.0043560354970395565,2
10288,0.17400871217250824,-0.0055021909065544605,2
10289,0.167339488863945,-0.006669217720627785,2
10290,0.15947873890399933,-0.007860749959945679,2
10291,0.15039870142936707,-0.009080040268599987,2
10292,0.14006884396076202,-0.010329855605959892,2
10293,0.1284564733505249,-0.011612367816269398,2
10294,0.11552745848894119,-0.012929016724228859,2
10295,0.10124709457159042,-0.014280364848673344,2
10296,0.08558116853237152,-0.015665924176573753,2
10297,0.0684971883893013,-0.01708398014307022,2
10298,0.04996580630540848,-0.018531382083892822,2
10299,0.029962459579110146,-0.02000334858894348,2
10300,0.008469203487038612,-0.021493254229426384,2
10301,-0.014523244462907314,-0.0229924488812685,2
10302,-0.039013318717479706,-0.024490075185894966,2
10303,-0.06498629599809647,-0.025972971692681313,2
10304,-0.09241190552711487,-0.02742561139166355,2
10305,-0.12224205583333969,-0.029830150306224823,1
10306,-0.15440596640110016,-0.032163914293050766,1
10307,-0.1888064295053482,-0.03440046310424805,1
10308,-0.22531646490097046,-0.03651003539562225,1
10309,-0.2637767791748047,-0.03846031799912453,1
10310,-0.303994357585907,-0.0402175672352314,1
10311,-0.3457423746585846,-0.041748013347387314,1
10312,-0.3887619078159332,-0.04301953688263893,1
10313,-0.4327653646469116,-0.04400346055626869,1
10314,-0.477441668510437,-0.04467631131410599,1
10315,-0.5224630832672119,-0.045021384954452515,1
10316,-0.5674929618835449,-0.0450299009680748,1
10317,-0.6121945977210999,-0.04470164701342583,1
10318,-0.6562395691871643,-0.04404497146606445,1
10319,-0.6993157863616943,-0.04307621344923973,1
10320,-0.7411343455314636,-0.0418185293674469,1
10321,-0.7814347147941589,-0.04030038043856621,1
10322,-0.819988489151001,-0.03855375945568085,1
10323,-0.856600821018219,-0.036612387746572495,1
10324,-0.891110897064209,-0.0345100536942482,1
10325,-0.9233900904655457,-0.03227916732430458,1
10326,-0.953339695930481,-0.02994963526725769,1
10327,-0.980887770652771,-0.027548087760806084,1
10328,-1.005985140800476,-0.02509739063680172,1
10329,-1.0286016464233398,-0.022616473957896233,1
10330,-1.0487220287322998,-0.02012036368250847,1
10331,-1.0663423538208008,-0.01762038841843605,1
10332,-1.0814669132232666,-0.01512451097369194,1
10333,-1.0941046476364136,-0.012637712061405182,1
10334,-1.1042670011520386,-0.01016242429614067,1
10335,-1.1119660139083862,-0.007698975037783384,1
10336,-1.1172120571136475,-0.005246019922196865,1
10337,-1.1200129985809326,-0.002800965216010809,1
10338,-1.1203733682632446,-0.0003603770164772868,1
10339,-1.1182937622070312,0.002079624217003584,1
10340,-1.113770842552185,0.004522974137216806,1
10341,-1.106797456741333,0.006973279640078545,1
10342,-1.097364068031311,0.009433424100279808,1
10343,-1.0854588747024536,0.011905165389180183,1
10344,-1.0710701942443848,0.014388713985681534,1
10345,-1.0541878938674927,0.016882305964827538,1
10346,-1.0348061323165894,0.019381755962967873,1
10347,-1.0129261016845703,0.021880028769373894,1
10348,-0.9885593056678772,0.024366825819015503,1
10349,-0.9617310762405396,0.02682824432849884,1
10350,-0.93248450756073,0.029246516525745392,1
10351,-0.8998845815658569,0.032599933445453644,2
10352,-0.8640248775482178,0.035859741270542145,2
10353,-0.8250331878662109,0.03899168223142624,2
10354,-0.7830765247344971,0.041956670582294464,2
10355,-0.7383643984794617,0.04471208155155182,2
10356,-0.6911507248878479,0.04721367359161377,2
10357,-0.6417326927185059,0.04941805824637413,2
10358,-0.5904470682144165,0.05128563195466995,2
10359,-0.5376634001731873,0.05278364196419716,2
10360,-0.4837743043899536,0.05388909578323364,2
10361,-0.4291831851005554,0.05459112301468849,2
10362,-0.3742907643318176,0.05489243566989899,2
10363,-0.3194810748100281,0.05480969697237015,2
10364,-0.2651083469390869,0.05437270924448967,2
10365,-0.21148577332496643,0.05362257733941078,2
10366,-0.1588766872882843,0.052609093487262726,2
10367,-0.1074889525771141,0.0513877309858799,2
10368,-0.057472363114356995,0.05001658946275711,2
10369,-0.008918706327676773,0.04855365678668022,2
10370,0.038135845214128494,0.04705455154180527,2
10371,0.08370673656463623,0.045570895075798035,2
10372,0.12785604596138,0.044149309396743774,2
10373,0.1706870198249817,0.042830970138311386,2
10374,0.2123386412858963,0.04165162891149521,2
10375,0.2529805898666382,0.040641941130161285,2
10376,0.2928086221218109,0.03982803225517273,2
10377,0.3320407271385193,0.039232123643159866,2
10378,0.37091395258903503,0.03887321799993515,2
10379,0.40968167781829834,0.03876771032810211,2
10380,0.4486115276813507,0.03892986476421356,2
10381,0.48798373341560364,0.039372190833091736,2
10382,0.5280892848968506,0.04010558873414993,2
10383,-0.4664745032787323,-0.0004295117687433958,1
10384,-0.46733036637306213,-0.0008558497065678239,1
10385,-0.46860623359680176,-0.0012758614029735327,1
10386,-0.4702926576137543,-0.001686437171883881,1
10387,-0.4723771810531616,-0.002084531122818589,1
10388,-0.474844366312027,-0.00246718293055892,1
10389,-0.4776759147644043,-0.002831538673490286,1
10390,-0.48085078597068787,-0.0031748716719448566,1
10391,-0.48434537649154663,-0.0034946033265441656,1
10392,-0.4881336987018585,-0.0037883238401263952,1
10393,-0.4921875298023224,-0.004053810145705938,1
10394,-0.49647656083106995,-0.0042890459299087524,1
10395,-0.5009688138961792,-0.004492238163948059,1
10396,-0.505630612373352,-0.004661832936108112,1
10397,-0.5104271769523621,-0.0047965282574296,1
10398,-0.5153224468231201,-0.004895289894193411,1
10399,-0.5202798247337341,-0.00495735602453351,1
10400,-0.5252620577812195,-0.004982247482985258,1
10401,-0.5302318334579468,-0.004969772882759571,1
10402,-0.5351518392562866,-0.0049200281500816345,1
10403,-0.5399852395057678,-0.004833397455513477,1
10404,-0.5446957945823669,-0.004710548557341099,1
10405,-0.549248218536377,-0.004552426282316446,1
10406,-0.5536084771156311,-0.0043602450750768185,1
10407,-0.5577439665794373,-0.004135476425290108,1
10408,-0.5616238117218018,-0.003879834897816181,1
10409,-0.5652190446853638,-0.0035952655598521233,1
10410,-0.5685029625892639,-0.003283923724666238,1
10411,-0.5714511275291443,-0.0029481600504368544,1
10412,-0.5740416646003723,-0.0025904986541718245,1
10413,-0.5762552618980408,-0.002213619416579604,1
10414,-0.5780755877494812,-0.0018203363288193941,1
10415,-0.5794891715049744,-0.0014135765377432108,1
10416,-0.5804855227470398,-0.0009963599732145667,1
10417,-0.5810573101043701,-0.0005717772874049842,1
10418,-0.5812003016471863,-0.00014296920562628657,1
10419,-0.5809133648872375,0.00028689519967883825,1
10420,-0.5801987648010254,0.0007146397838369012,1
10421,-0.5790616273880005,0.001137102604843676,1
10422,-0.5775104761123657,0.0015511573292315006,1
10423,-0.575556755065918,0.0019537347834557295,1
10424,-0.5732148885726929,0.002341843442991376,1
10425,-0.5705023407936096,0.0027125917840749025,1
10426,-0.567439079284668,0.003063208656385541,1
10427,-0.5640480518341064,0.003391064004972577,1
10428,-0.5603543519973755,0.0036936895921826363,1
10429,-0.5563855767250061,0.003968798089772463,1
10430,-0.5521712303161621,0.004214302636682987,1
10431,-0.5477429032325745,0.004428333602845669,1
10432,-0.5431336760520935,0.004609256517142057,1
10433,-0.5383780002593994,0.004755684174597263,1
10434,-0.5325114727020264,0.0058664921671152115,2
10435,-0.5255781412124634,0.006933329626917839,2
10436,-0.5176299810409546,0.007948175072669983,2
10437,-0.5087265968322754,0.008903411217033863,2
10438,-0.49893465638160706,0.009791906923055649,2
10439,-0.4883275628089905,0.010607094503939152,2
10440,-0.47698450088500977,0.011343053542077541,2
10441,-0.46498993039131165,0.011994585394859314,2
10442,-0.45243266224861145,0.012557280249893665,2
10443,-0.43940508365631104,0.01302757952362299,2
10444,-0.42600226402282715,0.013402819633483887,2
10445,-0.412321001291275,0.013681259006261826,2
10446,-0.39845889806747437,0.01386209111660719,2
10447,-0.3845134675502777,0.013945434242486954,2
10448,-0.37058115005493164,0.013932300731539726,2
10449,-0.3567565977573395,0.013824552297592163,2
10450,-0.34313178062438965,0.013624833896756172,2
10451,-0.32979530096054077,0.013336490839719772,2
10452,-0.3168317973613739,0.012963483110070229,2
10453,-0.3043215274810791,0.012510282918810844,2
10454,-0.2923397421836853,0.011981776915490627,2
10455,-0.28095659613609314,0.011383162811398506,2
10456,-0.2702367305755615,0.01071985438466072,2
10457,-0.2602393329143524,0.009997394867241383,2
10458,-0.2510179579257965,0.009221374057233334,2
10459,-0.242620587348938,0.008397364057600498,2
10460,-0.2350897192955017,0.007530867587774992,2
10461,-0.22846245765686035,0.006627275142818689,2
10462,-0.22277061641216278,0.005691840313374996,2
10463,-0.21804094314575195,0.004729668144136667,2
10464,-0.21429522335529327,0.0037457130383700132,2
10465,-0.21155044436454773,0.0027447903994470835,2
10466,-0.20981884002685547,0.0017315942095592618,2
10467,-0.2091081142425537,0.0007107252604328096,2
10468,-0.20942139625549316,-0.00031327715259976685,2
10469,-0.2107573002576828,-0.001335899461992085,2
10470,-0.21310991048812866,-0.002352616749703884,2
10471,-0.21646876633167267,-0.0033588565420359373,2
10472,-0.22081872820854187,-0.004349963739514351,2
10473,-0.2271399050951004,-0.0063211736269295216,1
10474,-0.23540277779102325,-0.008262871764600277,1
10475,-0.24556772410869598,-0.010164941661059856,1
10476,-0.2575843930244446,-0.012016660533845425,1
10477,-0.27139103412628174,-0.013806639239192009,1
10478,-0.28691384196281433,-0.01552281342446804,1
10479,-0.30406633019447327,-0.01715250127017498,1
10480,-0.3227488696575165,-0.01868252269923687,1
10481,-0.3428482413291931,-0.02009938471019268,1
10482,-0.36423778533935547,-0.0213895495980978,1
10483,-0.3867775499820709,-0.022539744153618813,1
10484,-0.4103148579597473,-0.023537330329418182,1
10485,-0.4346855580806732,-0.024370700120925903,1
10486,-0.45971524715423584,-0.02502966858446598,1
10487,-0.48522111773490906,-0.02550586685538292,1
10488,-0.5110141634941101,-0.025793064385652542,1
10489,-0.536901593208313,-0.025887425988912582,1
10490,-0.5626893043518066,-0.025787681341171265,1
10491,-0.5881844758987427,-0.025495175272226334,1
10492,-0.6131982803344727,-0.02501380816102028,1
10493,-0.6375481486320496,-0.024349873885512352,1
10494,-0.6610599160194397,-0.023511802777647972,1
10495,-0.6835697293281555,-0.02250981703400612,1
10496,-0.7049252986907959,-0.021355561912059784,1
10497,-0.7249870300292969,-0.02006169967353344,1
10498,-0.7436285018920898,-0.018641510978341103,1
10499,-0.7607370615005493,-0.01710854284465313,1
10500,-0.7762133479118347,-0.015476278029382229,1
10501,-0.7899712324142456,-0.013757885433733463,1
10502,-0.8019372820854187,-0.011966033838689327,1
10503,-0.8120500445365906,-0.010112766176462173,1
10504,-0.8202595114707947,-0.008209454827010632,1
10505,-0.8265262842178345,-0.006266803480684757,1
10506,-0.8308212161064148,-0.004294913727790117,1
10507,-0.833124577999115,-0.00230338703840971,1
10508,-0.8334260582923889,-0.000301465333905071,1
10509,-0.831724226474762,0.0017018098151311278,1
10510,-0.8280268311500549,0.003697423031553626,1
10511,-0.8223506212234497,0.005676210857927799,1
10512,-0.814721941947937,0.007628695573657751,1
10513,-0.8051769733428955,0.009544938802719116,1
10514,-0.7937625646591187,0.011414426378905773,1
10515,-0.7805365920066833,0.01322599034756422,1
10516,-0.7655687928199768,0.014967788010835648,1
10517,-0.7489414215087891,0.016627328470349312,1
10518,-0.729749858379364,0.019191578030586243,2
10519,-0.7081088423728943,0.021641016006469727,2
10520,-0.6841536164283752,0.023955250158905983,2
10521,-0.6580402255058289,0.026113387197256088,2
10522,-0.6299456357955933,0.028094582259655,2
10523,-0.6000669002532959,0.02987872250378132,2
10524,-0.5686196684837341,0.031447216868400574,2
10525,-0.535835862159729,0.03278384730219841,2
10526,-0.5019602179527283,0.03387560322880745,2
10527,-0.46724680066108704,0.03471342846751213,2
10528,-0.4319539964199066,0.03529280051589012,2
10529,-0.39633992314338684,0.03561409190297127,2
10530,-0.3606572449207306,0.035682667046785355,2
10531,-0.3251485526561737,0.03550869598984718,2
10532,-0.29004186391830444,0.03510669618844986,2
10533,-0.2555469870567322,0.03449487313628197,2
10534,-0.22185271978378296,0.03369425982236862,2
10535,-0.18912489712238312,0.03272783011198044,2
10536,-0.1575053632259369,0.031619541347026825,2
10537,-0.12711188197135925,0.030393477529287338,2
10538,-0.09803882241249084,0.02907305583357811,2
10539,-0.07035841792821884,0.0276804082095623,2
10540,-0.044122520834207535,0.02623589336872101,2
10541,-0.01936475932598114,0.024757763370871544,2
10542,0.003897221526131034,0.023261981084942818,2
10543,0.02565937303006649,0.021762151271104813,2
10544,0.04592892900109291,0.02026955410838127,2
10545,0.06472217291593552,0.018793249502778053,2
10546,0.08206240087747574,0.017340226098895073,2
10547,0.09797801077365875,0.015915604308247566,2
10548,0.11250083148479462,0.014522826299071312,2
10549,0.12566469609737396,0.013163864612579346,2
10550,0.13750413060188293,0.0118394261226058,2
10551,0.14805325865745544,0.010549135506153107,2
10552,0.1573449671268463,0.00929170474410057,2
10553,0.16541005671024323,0.008065092377364635,2
10554,0.17227669060230255,0.006866633426398039,2
10555,0.17796985805034637,0.005693159066140652,2
10556,0.18251095712184906,0.004541098605841398,2
10557,0.18591752648353577,0.0034065700601786375,2
10558,0.18820297718048096,0.002285453025251627,2
10559,0.18937642872333527,0.001173458294942975,2
10560,0.18944261968135834,6.618579936912283e-05,2
10561,0.18840180337429047,-0.0010408195666968822,2
10562,0.186249777674675,-0.0021520161535590887,2
10563,0.18297797441482544,-0.003271813038736582,2
10564,0.17857345938682556,-0.00440451642498374,2
10565,0.1730191856622696,-0.005554269067943096,2
10566,0.16629420220851898,-0.0067249867133796215,2
10567,0.15837392210960388,-0.007920281030237675,2
10568,0.14923053979873657,-0.009143373928964138,2
10569,0.13883355259895325,-0.010396995581686497,2
10570,0.1271502673625946,-0.011683271266520023,2
10571,0.11414668709039688,-0.013003584928810596,2
10572,0.09978825598955154,-0.014358430169522762,2
10573,0.08404102176427841,-0.01574723981320858,2
10574,0.06687281280755997,-0.017168203368782997,2
10575,0.04825475439429283,-0.018618062138557434,2
10576,0.028162842616438866,-0.020091911777853966,2
10577,0.006579848937690258,-0.021582994610071182,2
10578,-0.016502657905220985,-0.023082507774233818,2
10579,-0.04108210280537605,-0.024579443037509918,2
10580,-0.06714258342981339,-0.026060480624437332,2
10581,-0.09465251863002777,-0.027509935200214386,2
10582,-0.1245623379945755,-0.02990982122719288,1
10583,-0.15679962933063507,-0.03223729133605957,1
10584,-0.19126538932323456,-0.03446575999259949,1
10585,-0.22783076763153076,-0.036565374583005905,1
10586,-0.26633456349372864,-0.03850380703806877,1
10587,-0.30658191442489624,-0.0402473583817482,1
10588,-0.3483443558216095,-0.04176241531968117,1
10589,-0.39136144518852234,-0.04301709681749344,1
10590,-0.43534451723098755,-0.04398306831717491,1
10591,-0.47998178005218506,-0.04463726654648781,1
10592,-0.5249452590942383,-0.04496346414089203,1
10593,-0.5698986053466797,-0.0449533648788929,1
10594,-0.6145058274269104,-0.04460722953081131,1
10595,-0.6584396958351135,-0.04393384978175163,1
10596,-0.7013895511627197,-0.04294990003108978,1
10597,-0.7430683970451355,-0.04167879745364189,1
10598,-0.7832175493240356,-0.04014914855360985,1
10599,-0.8216105103492737,-0.038392987102270126,1
10600,-0.8580544590950012,-0.03644397109746933,1
10601,-0.892390251159668,-0.03433575853705406,1
10602,-0.9244908094406128,-0.032100558280944824,1
10603,-0.9542588591575623,-0.029768044129014015,1
10604,-0.9816234111785889,-0.027364589273929596,1
10605,-1.0065362453460693,-0.02491280809044838,1
10606,-1.0289676189422607,-0.0224313847720623,1
10607,-1.0489027500152588,-0.0199351217597723,1
10608,-1.0663379430770874,-0.01743515580892563,1
10609,-1.0812771320343018,-0.014939275570213795,1
10610,-1.0937294960021973,-0.012452330440282822,1
10611,-1.1037061214447021,-0.009976649656891823,1
10612,-1.1112186908721924,-0.007512487005442381,1
10613,-1.1162770986557007,-0.0050584557466208935,1
10614,-1.1188890933990479,-0.002611948875710368,1
10615,-1.119058609008789,-0.00016954766761045903,1
10616,-1.116786003112793,0.0022725819144397974,1
10617,-1.112067699432373,0.004718300886452198,1
10618,-1.1048966646194458,0.007171108387410641,1
10619,-1.095262885093689,0.009633748792111874,1
10620,-1.0831550359725952,0.01210780255496502,1
10621,-1.0685617923736572,0.014593271538615227,1
10622,-1.051473617553711,0.017088137567043304,1
10623,-1.0318857431411743,0.019587932154536247,1
10624,-1.0098004341125488,0.022085295990109444,1
10625,-0.9852308630943298,0.02456957846879959,1
10626,-0.9582043290138245,0.027026504278182983,1
10627,-0.9277663826942444,0.030437935143709183,2
10628,-0.893987238407135,0.03377917781472206,2
10629,-0.8569675087928772,0.03701971843838692,2
10630,-0.8168439865112305,0.04012353718280792,2
10631,-0.7737939953804016,0.04304996505379677,2
10632,-0.7280388474464417,0.04575513303279877,2
10633,-0.6798447966575623,0.048194095492362976,2
10634,-0.6295213103294373,0.050323497503995895,2
10635,-0.5774166584014893,0.05210461467504501,2
10636,-0.5239101648330688,0.05350649729371071,2
10637,-0.4694013297557831,0.05450883135199547,2
10638,-0.4142971932888031,0.05510414019227028,2
10639,-0.35899820923805237,0.05529899150133133,2
10640,-0.3038841485977173,0.05511404946446419,2
10641,-0.24930121004581451,0.05458294600248337,2
10642,-0.1955510526895523,0.05375015735626221,2
10643,-0.14288289844989777,0.05266816169023514,2
10644,-0.0914885476231575,0.05139433965086937,2
10645,-0.04150063544511795,0.04998791590332985,2
10646,0.007006630767136812,0.048507265746593475,2
10647,0.05401444807648659,0.04700781777501106,2
10648,0.09955502301454544,0.045540571212768555,2
10649,0.14370626211166382,0.044151242822408676,2
10650,0.18658626079559326,0.04287999868392944,2
10651,0.2283477932214737,0.04176153987646103,2
10652,0.26917335391044617,0.04082556068897247,2
10653,0.3092706799507141,0.04009732976555824,2
10654,0.34886905550956726,0.039598364382982254,2
10655,0.38821613788604736,0.0393470861017704,2
10656,0.4275755286216736,0.039359401911497116,2
10657,0.46722468733787537,0.03964914754033089,2
10658,0.5074530243873596,0.04022835195064545,2
10659,-0.5839056968688965,0.00045318156480789185,1
10660,-0.5830026865005493,0.0009030201472342014,1
10661,-0.5816565155982971,0.0013461950002238154,1
10662,-0.5798770785331726,0.0017794297309592366,1
10663,-0.5776775479316711,0.0021995145361870527,1
10664,-0.5750742554664612,0.0026033283211290836,1
10665,-0.5720863938331604,0.0029878616333007812,1
10666,-0.5687361359596252,0.0033502373844385147,1
10667,-0.5650483965873718,0.003687734017148614,1
10668,-0.5610505938529968,0.003997805528342724,1
10669,-0.5567724704742432,0.004278103355318308,1
10670,-0.5522459745407104,0.004526495933532715,1
10671,-0.5475049018859863,0.004741085693240166,1
10672,-0.5425846576690674,0.0049202279187738895,1
10673,-0.5365221500396729,0.006062545347958803,2
10674,-0.529362678527832,0.007159445900470018,2
10675,-0.5211600065231323,0.008202672936022282,2
10676,-0.5119756460189819,0.009184382855892181,2
10677,-0.5018783807754517,0.010097227059304714,2
10678,-0.490943968296051,0.010934439487755299,2
10679,-0.4792540371417999,0.011689919978380203,2
10680,-0.46689572930336,0.012358314357697964,2
10681,-0.4539606273174286,0.012935088947415352,2
10682,-0.4405440390110016,0.01341659389436245,2
10683,-0.42674392461776733,0.013800108805298805,2
10684,-0.41266006231307983,0.01408387627452612,2
10685,-0.3983929455280304,0.01426711119711399,2
10686,-0.3840429484844208,0.014349994249641895,2
10687,-0.369709312915802,0.014333635568618774,2
10688,-0.3554892838001251,0.01422002911567688,2
10689,-0.34147730469703674,0.014011980034410954,2
10690,-0.3277643024921417,0.013713019900023937,2
10691,-0.31443697214126587,0.013327307067811489,2
10692,-0.30157744884490967,0.012859529815614223,2
10693,-0.28926265239715576,0.012314789928495884,2
10694,-0.2775641679763794,0.011698500253260136,2
10695,-0.26654788851737976,0.011016284115612507,2
10696,-0.2562739849090576,0.010273878462612629,2
10697,-0.24679695069789886,0.009477052837610245,2
10698,-0.23816540837287903,0.008631540462374687,2
10699,-0.23042242228984833,0.007742982357740402,2
10700,-0.22360554337501526,0.006816885434091091,2
10701,-0.21774694323539734,0.005858599673956633,2
10702,-0.212873637676239,0.004873303696513176,2
10703,-0.2090076208114624,0.0038660073187202215,2
10704,-0.20616605877876282,0.0028415624983608723,2
